time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-10-23T16:34:39.350Z,43.571,-105.4006,0,3.3,ml,,164,1.13,0.41,us,us1000c2yj,2018-01-17T21:50:31.040Z,"21 km SSE of Wright, Wyoming",mining explosion,4.4,2,0.061,39,reviewed,us,us
2017-10-23T15:57:10.300Z,36.6606,-97.7974,6.854,2.8,ml,,40,,0.23,us,us1000avxp,2018-01-17T21:50:31.040Z,"1 km SSE of Pond Creek, Oklahoma",earthquake,1.2,2.8,,,reviewed,tul,tul
2017-10-23T09:55:13.210Z,37.4941667,-118.8351667,0.93,2.64,md,33,69,0.09581,0.06,nc,nc72912966,2017-10-23T23:31:02.197Z,"12 km WSW of Aspen Springs, California",earthquake,0.22,1.13,0.215,30,reviewed,nc,nc
2017-10-22T17:23:04.600Z,36.6571667,-121.2758333,3.83,2.68,md,61,59,0.05578,0.06,nc,nc72912781,2017-10-23T21:33:05.306Z,"15 km SSE of Tres Pinos, California",earthquake,0.15,0.61,0.154,88,reviewed,nc,nc
2017-10-22T11:20:57.600Z,36.2968,-97.5149,7.996,2.7,ml,,25,,0.14,us,us1000avlx,2018-01-17T21:50:29.040Z,"5 km WNW of Lucien, Oklahoma",earthquake,0.7,8.5,,,reviewed,tul,tul
2017-10-22T10:48:16.240Z,35.7848333,-84.645,24.02,2.75,md,23,52,0.05917,0.11,se,se60181687,2018-12-24T15:49:19.544Z,"9 km SSE of Rockwood, Tennessee",earthquake,0.33,0.43,0.125,18,reviewed,se,se
2017-10-22T06:14:25.460Z,35.77,-82.2093333,13.8,2.5,md,12,80,0.07052,0.16,se,se60046013,2018-01-17T21:50:29.040Z,"15 km N of Old Fort, North Carolina",earthquake,0.44,0.59,0.071,8,reviewed,se,se
2017-10-22T02:53:14.690Z,31.1785,-103.3354,5,3.3,mb_lg,,57,0.493,0.66,us,us1000aveu,2018-01-17T21:50:29.040Z,"26 km WSW of Coyanosa, Texas",earthquake,3.3,2,0.077,51,reviewed,us,us
2017-10-22T02:39:59.380Z,48.2215,-122.8591667,51.38,2.73,ml,37,36,0.1655,0.19,uw,uw61343991,2022-08-07T20:17:07.529Z,"12 km W of Coupeville, Washington",earthquake,0.36,0.64,0.205,31,reviewed,uw,uw
2017-10-22T01:57:19.770Z,31.1699,-103.356,5,2.7,mb_lg,,58,0.481,0.58,us,us1000aved,2018-01-17T21:50:29.040Z,"28 km SE of Lindsay, Texas",earthquake,3.1,2,0.147,15,reviewed,us,us
2017-10-21T21:50:34.700Z,31.1485,-103.2981,1.2,3.1,mb_lg,,74,0.497,0.22,us,us1000avcx,2018-01-11T02:22:11.040Z,"24 km WSW of Coyanosa, Texas",earthquake,2.6,4.8,0.074,47,reviewed,us,us
2017-10-21T21:10:00.920Z,46.9242,-112.5424,15.74,3.1,ml,,140,0.083,0.47,us,us1000aw3v,2022-06-19T00:58:29.688Z,"11 km ESE of Lincoln, Montana",earthquake,3.5,3.4,0.074,24,reviewed,us,us
2017-10-21T21:03:26.180Z,43.6948,-105.3602,0,3.5,ml,,56,1.047,0.4,us,us1000avc9,2018-01-11T02:22:11.040Z,"12 km ESE of Wright, Wyoming",mining explosion,4.7,2,0.059,52,reviewed,us,us
2017-10-21T19:04:20.800Z,43.6616,-105.1843,0,3.1,ml,,123,0.948,0.38,us,us1000axmg,2018-01-11T02:22:11.040Z,"26 km ESE of Wright, Wyoming",mining explosion,4.4,1.9,0.066,36,reviewed,us,us
2017-10-21T18:33:49.620Z,34.42,-120.0025,0.54,3.06,ml,45,70,0.1323,0.28,ci,ci38029344,2018-01-11T02:22:10.040Z,"13km W of Isla Vista, CA",earthquake,0.28,0.51,0.125,228,reviewed,ci,ci
2017-10-21T18:15:10.300Z,36.9625,-97.7166,6.673,2.6,ml,,51,,0.28,us,us1000ava1,2022-08-07T20:15:32.086Z,"6 km NW of Renfrow, Oklahoma",earthquake,1,1.5,,,reviewed,tul,tul
2017-10-21T16:03:47.500Z,36.9603,-97.7125,5.22,3.3,ml,,51,,0.24,us,us1000av8b,2018-01-11T02:22:10.040Z,"6 km NW of Renfrow, Oklahoma",earthquake,1.1,4.4,,,reviewed,tul,tul
2017-10-21T12:54:30.600Z,36.9065,-98.3287,3.405,2.9,ml,,108,,0.29,us,us1000av6e,2018-01-11T02:22:10.040Z,"3 km W of Byron, Oklahoma",earthquake,1.4,6.2,,,reviewed,tul,tul
2017-10-21T09:21:38.200Z,35.3767,-98.0876,6.954,2.7,ml,,40,,0.52,us,us1000av58,2018-01-11T02:22:10.040Z,"13 km W of Union City, Oklahoma",earthquake,1.3,5.3,,,reviewed,tul,tul
2017-10-21T04:51:02.100Z,36.1028,-97.5753,6.572,2.9,ml,,21,,0.43,us,us1000av3g,2022-08-07T20:13:59.174Z,"7 km SE of Marshall, Oklahoma",earthquake,1.3,5.6,,,reviewed,tul,tul
2017-10-21T00:50:04.670Z,36.1546667,-120.2293333,10.39,2.83,md,78,56,0.1346,0.08,nc,nc72912066,2017-10-21T05:41:02.117Z,"11 km E of Coalinga, California",earthquake,0.19,0.35,0.154,95,reviewed,nc,nc
2017-10-20T22:10:08.890Z,29.6797,-97.1635,3.12,2.9,mb_lg,,139,0.996,0.41,us,us1000auyj,2018-01-11T02:22:10.040Z,"5 km W of Flatonia, Texas",earthquake,4,6.5,0.08,41,reviewed,us,us
2017-10-20T21:17:42.230Z,42.5365,-111.4243,8.64,2.7,ml,,53,0.052,0.46,us,us1000aux8,2018-01-11T02:22:10.040Z,"7 km NW of Georgetown, Idaho",earthquake,1.2,2,0.042,74,reviewed,us,us
2017-10-20T19:47:33.360Z,33.4918333,-116.8006667,4.41,2.64,ml,114,15,0.02048,0.22,ci,ci38028888,2017-10-26T22:19:53.576Z,"8km NE of Aguanga, CA",earthquake,0.11,0.31,0.152,117,reviewed,ci,ci
2017-10-20T19:32:07.950Z,33.494,-116.8016667,4.4,2.57,ml,104,21,0.01835,0.22,ci,ci38028880,2017-10-26T23:41:45.489Z,"8km NE of Aguanga, CA",earthquake,0.11,0.33,0.167,112,reviewed,ci,ci
2017-10-20T16:38:42.520Z,42.5585,-111.4045,8.76,2.9,ml,,43,0.044,0.46,us,us1000auql,2018-01-11T02:22:09.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1.5,2.8,0.043,70,reviewed,us,us
2017-10-20T15:38:10.610Z,34.7478333,-85.9156667,5.02,2.72,md,20,76,0.3257,0.2,se,se60181532,2018-01-11T02:22:09.040Z,"5 km ENE of Hollywood, Alabama",earthquake,0.43,1.57,0.106,14,reviewed,se,se
2017-10-20T15:02:43.090Z,40.176,-121.0673333,5.61,2.56,md,21,79,0.1921,0.08,nc,nc72911926,2017-10-23T18:22:47.057Z,"0 km NE of Canyondam, California",earthquake,0.27,1.68,0.183,53,reviewed,nc,nc
2017-10-20T10:48:13.460Z,46.9173,-112.4712,5.25,2.6,ml,,132,0.132,0.66,us,us1000auik,2018-01-11T02:22:09.040Z,"16 km ESE of Lincoln, Montana",earthquake,3.6,6.9,0.077,22,reviewed,us,us
2017-10-19T22:18:16.750Z,46.8848,-112.5524,3.93,3.9,mwr,,62,0.1,0.65,us,us1000aue4,2022-06-19T00:58:00.034Z,"12 km SE of Lincoln, Montana",earthquake,2.9,5.9,,4,reviewed,us,slm
2017-10-19T22:16:59.820Z,46.8916,-112.5188,8.86,3.1,ml,,114,0.113,0.35,us,us1000aw2q,2018-01-11T02:22:08.040Z,"14 km ESE of Lincoln, Montana",earthquake,2.6,4.3,0.105,12,reviewed,us,us
2017-10-19T20:39:10.690Z,42.5879,-111.4836,12.91,3,ml,,26,0.111,0.91,us,us1000aubi,2022-06-19T00:57:31.378Z,"12 km SE of Soda Springs, Idaho",earthquake,2.1,8.8,0.035,108,reviewed,us,us
2017-10-19T20:30:10.440Z,42.5714,-111.4328,6.99,3.7,mwr,,41,0.019,0.32,us,us1000aubf,2022-08-07T20:13:13.884Z,"11 km NNW of Georgetown, Idaho",earthquake,1.1,0.6,,12,reviewed,us,slm
2017-10-19T18:29:33.180Z,37.3682,-98.144,5,2.5,mb_lg,,129,0.136,0.34,us,us1000au98,2018-01-11T02:22:08.040Z,"8 km SSE of Spivey, Kansas",earthquake,1.5,1.9,0.117,19,reviewed,us,us
2017-10-19T18:11:53.360Z,38.7638333,-122.7188333,1.29,2.63,md,60,35,0.005216,0.08,nc,nc72911646,2022-08-07T20:11:37.573Z,"Northern California",earthquake,0.11,0.11,0.245,49,reviewed,nc,nc
2017-10-19T17:25:54.780Z,43.5301,-105.2999,0,3.4,ml,,106,1.089,0.78,us,us1000au7h,2018-01-11T02:22:08.040Z,"29 km SSE of Wright, Wyoming",mining explosion,2.8,2,0.045,82,reviewed,us,us
2017-10-19T16:02:17.290Z,37.9753333,-118.6655,1.89,2.91,md,41,73,0.3032,0.06,nc,nc72911606,2018-07-02T18:46:45.876Z,"24 km NW of Benton, California",earthquake,0.27,3.84,0.219,33,reviewed,nc,nc
2017-10-19T14:12:28.410Z,36.4698333,-121.0485,7.69,2.52,md,52,99,0.0509,0.05,nc,nc72911576,2017-10-20T08:17:50.816Z,"24 km NE of Greenfield, California",earthquake,0.11,0.26,0.214,71,reviewed,nc,nc
2017-10-19T11:45:32.740Z,36.4728333,-121.0506667,7.96,3.49,mw,74,110,0.05437,0.07,nc,nc72911526,2018-01-11T02:22:07.040Z,"24 km NE of Greenfield, California",earthquake,0.14,0.25,,5,reviewed,nc,nc
2017-10-19T11:08:55.000Z,46.18,-74.75,10,3.1,mb_lg,,,,1.11,us,us1000auge,2018-01-11T02:22:07.040Z,"2 km NNW of Lac-Simon, Canada",earthquake,3,8.3,,,reviewed,ott,ott
2017-10-19T09:19:55.530Z,37.4079,-97.4091,4.37,2.7,mb_lg,,169,0.212,0.14,us,us1000au1b,2018-01-11T02:22:07.040Z,"11 km E of Belle Plaine, KS",earthquake,2,1.8,0.084,37,reviewed,us,us
2017-10-19T07:44:17.380Z,37.9793333,-118.666,4.52,3.04,ml,44,74,0.2998,0.07,nc,nc72911391,2018-07-02T18:46:45.486Z,"California-Nevada border region",earthquake,0.22,6.5,0.278,8,reviewed,nc,nc
2017-10-19T07:20:36.440Z,38.051,-118.8038333,3.97,2.57,md,37,79,0.3091,0.07,nc,nc72911381,2018-07-02T18:46:45.262Z,"29 km ENE of Lee Vining, California",earthquake,0.21,7.73,0.129,28,reviewed,nc,nc
2017-10-19T04:10:29.700Z,35.87,-96.742,5.583,2.7,ml,,55,,0.26,us,us1000atyc,2018-01-11T02:22:07.040Z,"10 km NNE of Kendrick, Oklahoma",earthquake,1.1,1.1,,,reviewed,tul,tul
2017-10-18T22:23:18.300Z,38.1317,-87.2417,0,2.6,mb_lg,,58,0.374,0.45,us,us1000atwg,2018-01-11T02:22:07.040Z,"8 km SE of Lynnville, Indiana",mining explosion,2.4,2,0.092,31,reviewed,us,us
2017-10-18T21:36:38.800Z,35.3985,-98.0783,4.55,2.5,ml,,69,,0.32,us,us1000atvp,2018-01-11T02:22:06.040Z,"12 km W of Union City, Oklahoma",earthquake,2.2,5.2,,,reviewed,tul,tul
2017-10-18T17:37:12.800Z,36.9137,-97.6539,7.695,3.1,ml,,48,,0.32,us,us1000atsj,2018-01-11T02:22:06.040Z,"1 km S of Renfrow, Oklahoma",earthquake,2.2,3.2,,,reviewed,tul,tul
2017-10-18T11:57:02.230Z,42.6154,-111.4616,8.51,2.6,ml,,49,0.027,0.4,us,us1000atna,2018-01-11T02:22:06.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.3,6.7,0.06,36,reviewed,us,us
2017-10-18T11:39:52.860Z,42.6155,-111.4628,5.3,2.5,ml,,50,0.027,0.36,us,us1000atn4,2018-01-11T02:22:06.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,0.8,1.6,0.06,36,reviewed,us,us
2017-10-18T11:28:44.940Z,38.7695,-122.7206667,1.74,2.54,md,64,27,0.004617,0.06,nc,nc72910936,2019-06-04T01:57:16.702Z,"5 km S of Cobb, California",earthquake,0.11,0.14,0.259,50,reviewed,nc,nc
2017-10-18T10:06:00.220Z,33.1355,-116.6601667,2.67,3.44,mw,147,18,0.04469,0.24,ci,ci38027432,2018-01-11T02:22:06.040Z,"8km NW of Julian, CA",earthquake,0.11,0.28,,4,reviewed,ci,ci
2017-10-18T07:05:51.820Z,38.3803333,-122.6331667,6.62,2.65,md,89,37,0.02504,0.14,nc,nc72910806,2018-07-02T21:45:17.406Z,"7 km NE of Rohnert Park, California",earthquake,0.14,0.23,0.153,66,reviewed,nc,nc
2017-10-17T23:10:41.000Z,47.7406,-69.9216,25.1,2.7,mb_lg,,,,0.36,us,us1000av3m,2018-01-11T02:22:05.040Z,"11 km SSW of Saint-Siméon, Canada",earthquake,4.1,8.1,,,reviewed,ott,ott
2017-10-17T21:46:37.560Z,38.7765,-122.7453333,-0.02,2.69,md,69,43,0.009514,0.1,nc,nc72910441,2017-10-26T21:19:47.372Z,"5 km SSW of Cobb, California",earthquake,0.12,0.19,0.235,53,reviewed,nc,nc
2017-10-17T18:12:43.770Z,42.5548,-111.4232,7.18,2.7,ml,,43,0.037,0.34,us,us1000atez,2018-01-11T02:22:05.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.1,0.8,0.034,116,reviewed,us,us
2017-10-17T16:00:05.500Z,46.1415,-120.7071667,11.32,2.52,ml,22,55,0.1888,0.28,uw,uw61342821,2018-01-11T02:22:04.040Z,"26 km S of White Swan, Washington",earthquake,0.47,1.28,0.116,15,reviewed,uw,uw
2017-10-17T15:38:10.600Z,36.4618,-98.7645,8.108,2.6,ml,,60,,0.27,us,us1000atft,2018-01-11T02:22:04.040Z,"16 km SE of Waynoka, Oklahoma",earthquake,3.4,8.1,,,reviewed,tul,tul
2017-10-17T14:57:13.980Z,46.143,-120.7023333,10.47,2.99,ml,25,57,0.1856,0.24,uw,uw61342796,2018-01-11T02:22:04.040Z,"26 km S of White Swan, Washington",earthquake,0.43,1.2,0.123,14,reviewed,uw,uw
2017-10-17T12:05:40.980Z,33.1341667,-116.6556667,2.73,3.07,ml,135,22,0.0426,0.23,ci,ci38026664,2018-01-11T02:22:04.040Z,"8km NW of Julian, CA",earthquake,0.12,0.27,0.139,268,reviewed,ci,ci
2017-10-17T11:45:42.890Z,37.6538333,-118.8545,5.61,2.68,md,31,57,0.02167,0.04,nc,nc72910186,2018-07-02T18:46:37.428Z,"10 km E of Mammoth Lakes, California",earthquake,0.28,0.41,0.156,26,reviewed,nc,nc
2017-10-17T01:19:33.300Z,36.2265,-97.3898,7.163,2.5,ml,,25,,0.18,us,us1000at5y,2018-01-11T02:22:04.040Z,"7 km SE of Lucien, Oklahoma",earthquake,0.8,3.9,,,reviewed,tul,tul
2017-10-16T23:01:21.070Z,42.5457,-111.4217,9.04,2.9,ml,,57,0.045,0.74,us,us1000ataz,2021-02-19T02:22:39.074Z,"8 km NNW of Georgetown, Idaho",earthquake,1.3,3.3,0.049,54,reviewed,us,us
2017-10-16T23:01:05.110Z,42.5533,-111.4253,9.78,2.9,ml,,43,0.037,0.45,us,us1000at4t,2018-01-11T02:22:04.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.9,2.7,0.037,94,reviewed,us,us
2017-10-16T18:13:33.100Z,36.3059,-98.1882,7.199,3,ml,,35,,0.2,us,us1000aswp,2018-01-11T02:22:03.040Z,"6 km N of Ames, Oklahoma",earthquake,1.3,4.2,,,reviewed,tul,tul
2017-10-16T09:42:57.500Z,36.3053,-98.1864,6.55,2.5,ml,,35,,0.19,us,us1000asnv,2018-01-11T02:22:03.040Z,"6 km N of Ames, Oklahoma",earthquake,1.6,2.2,,,reviewed,tul,tul
2017-10-16T05:28:09.430Z,45.9166667,-123.4611667,24.31,3.38,ml,43,46,0.06977,0.22,uw,uw61342436,2018-01-11T02:22:03.040Z,"21 km WNW of Vernonia, Oregon",earthquake,0.3,0.82,0.201,26,reviewed,uw,uw
2017-10-16T04:54:10.040Z,42.557,-111.4121,7.16,2.7,ml,,43,0.04,0.27,us,us1000asmv,2022-08-07T19:57:25.359Z,"8 km NNW of Georgetown, Idaho",earthquake,0.9,1.5,0.043,70,reviewed,us,us
2017-10-16T03:22:49.080Z,42.5601,-111.4189,8.19,2.6,ml,,43,0.035,0.3,us,us1000asmq,2018-01-11T02:22:02.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1,3.5,0.042,76,reviewed,us,us
2017-10-16T03:16:20.180Z,42.5643,-111.4213,8.9,2.7,ml,,42,0.03,0.38,us,us1000asmn,2018-01-11T02:22:02.040Z,"10 km NNW of Georgetown, Idaho",earthquake,0.9,4.9,0.046,62,reviewed,us,us
2017-10-16T01:41:29.560Z,42.5624,-111.4079,9.21,2.8,ml,,43,0.039,0.26,us,us1000asma,2018-01-11T02:22:02.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1,3.2,0.043,72,reviewed,us,us
2017-10-16T01:35:34.300Z,42.5533,-111.4166,9.08,3.6,mwr,,43,0.041,0.37,us,us1000asm5,2018-01-11T02:22:02.040Z,"8 km NNW of Georgetown, Idaho",earthquake,0.7,3.5,0.042,55,reviewed,us,us
2017-10-15T14:13:56.780Z,44.3535,-115.4634,12.85,2.7,ml,,51,0.827,0.49,us,us1000asih,2018-01-11T02:22:02.040Z,"32 km NNE of Lowman, Idaho",earthquake,4.2,5.2,0.05,52,reviewed,us,us
2017-10-15T13:26:37.490Z,42.558,-111.4198,7.42,2.5,ml,,47,0.089,0.26,us,us1000ashx,2018-01-11T02:22:02.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.2,1.9,0.051,50,reviewed,uu,us
2017-10-15T13:20:01.690Z,32.84,-115.627,14.53,2.99,ml,59,32,0.07374,0.29,ci,ci38025520,2019-01-22T08:39:15.220Z,"5km W of Imperial, CA",earthquake,0.23,0.42,0.114,108,reviewed,ci,ci
2017-10-15T11:33:56.030Z,42.613,-111.4679,6.52,3.2,ml,,50,0.03,0.22,us,us1000ash9,2018-01-11T02:22:02.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.1,0.7,0.047,60,reviewed,us,us
2017-10-15T10:16:25.870Z,35.834,-90.117,16.61,3.64,mw,69,32,0.04726,0.15,nm,nm60181262,2018-01-11T02:22:01.040Z,"6 km SE of Manila, Arkansas",earthquake,0.24,0.19,,280,reviewed,nm,nm
2017-10-15T06:26:17.740Z,32.519,-116.974,12.48,2.76,ml,55,136,0.06841,0.23,ci,ci38025360,2018-01-11T02:22:01.040Z,"4km ESE of Tijuana, B.C., MX",earthquake,0.3,0.51,0.167,25,reviewed,ci,ci
2017-10-15T02:48:56.700Z,36.4558,-98.7695,7.309,2.8,ml,,38,,0.46,us,us1000asdr,2018-01-11T02:22:01.040Z,"17 km SE of Waynoka, Oklahoma",earthquake,1.7,2.3,,,reviewed,tul,tul
2017-10-15T02:24:49.530Z,46.8502,-112.5994,5.01,3.4,ml,,35,0.094,0.54,us,us1000asdi,2022-06-19T00:57:03.524Z,"13 km SSE of Lincoln, Montana",earthquake,3.5,6.5,0.041,78,reviewed,us,us
2017-10-15T01:41:51.750Z,46.8723,-112.5348,6.64,3.6,mwr,,48,0.048,0.9,us,us1000asda,2022-06-19T00:56:34.428Z,"14 km SE of Lincoln, Montana",earthquake,4.9,6.1,0.083,14,reviewed,us,us
2017-10-14T16:06:11.300Z,36.9648,-99.3747,2.576,2.5,ml,,195,,0.43,us,us1000asur,2018-01-09T02:15:00.040Z,"26 km ENE of Buffalo, Oklahoma",earthquake,1.8,5.4,,,reviewed,tul,tul
2017-10-14T05:58:28.690Z,37.621,-119.3766667,22.35,2.56,md,28,319,0.236,0.05,nc,nc72908736,2017-10-17T00:31:02.839Z,"22 km SE of Yosemite Valley, California",earthquake,1.26,0.52,0.231,27,reviewed,nc,nc
2017-10-14T02:55:32.901Z,37.9742,-118.1277,9.6,2.8,ml,41,50.68,0.406,0.1632,nn,nn00609203,2018-07-02T18:46:24.243Z,"34 km N of Dyer, Nevada",earthquake,,1.1,0.26,20,reviewed,nn,nn
2017-10-14T02:13:34.320Z,39.7228,-98.1745,2.79,2.7,mb_lg,,42,0.054,0.44,us,us1000as07,2018-01-09T02:14:59.040Z,"5 km NNW of Jewell, Kansas",earthquake,5.1,2.8,0.063,65,reviewed,us,us
2017-10-13T23:10:32.130Z,39.2846667,-123.2341667,1.39,3.94,mw,50,61,0.09441,0.05,nc,nc72908631,2021-12-21T22:10:46.407Z,"3 km NW of Redwood Valley, California",earthquake,0.09,0.51,,5,reviewed,nc,nc
2017-10-13T18:01:31.060Z,43.7634,-105.3098,0,3.2,ml,,35,0.987,0.89,us,us1000arpc,2018-01-09T02:14:59.040Z,"14 km E of Wright, Wyoming",mining explosion,3.8,2,0.047,92,reviewed,us,us
2017-10-13T17:52:42.600Z,36.843,-99.7192,4.033,3,ml,,140,,0.86,us,us1000arnz,2018-01-09T02:14:59.040Z,"7 km W of Buffalo, Oklahoma",earthquake,2.9,6.3,,,reviewed,tul,tul
2017-10-13T11:32:28.380Z,36.9898333,-121.466,5.48,2.52,md,76,48,0.03845,0.12,nc,nc72908391,2018-01-24T06:30:58.508Z,"9 km E of Gilroy, California",earthquake,0.14,0.37,0.15,75,reviewed,nc,nc
2017-10-13T11:13:53.540Z,36.9808333,-121.6455,6.06,2.93,ml,125,38,0.05155,0.2,nc,nc72908386,2018-01-24T06:19:29.036Z,"7 km WSW of Gilroy, California",earthquake,0.17,0.41,0.12,33,reviewed,nc,nc
2017-10-13T04:32:52.000Z,46.1598333,-120.55,14.47,2.63,ml,31,74,0.1324,0.2,uw,uw61317612,2022-08-07T19:52:45.272Z,"26 km NW of Bickleton, Washington",earthquake,0.42,0.84,0.167,17,reviewed,uw,uw
2017-10-13T02:13:04.380Z,37.6291667,-121.695,5.16,2.69,md,112,39,0.04361,0.12,nc,nc72908121,2017-10-14T06:59:02.381Z,"8 km SE of Livermore, California",earthquake,0.09,0.18,0.164,87,reviewed,nc,nc
2017-10-12T19:04:20.540Z,46.1558333,-120.5401667,12.91,3.42,ml,33,56,0.1363,0.27,uw,uw61317447,2022-06-16T18:02:35.683Z,"25 km NW of Bickleton, Washington",earthquake,0.43,1.64,0.138,9,reviewed,uw,uw
2017-10-12T19:03:29.960Z,43.5761,-105.1789,0,3.2,ml,,81,0.99,1.19,us,us1000aqx6,2018-01-09T02:14:57.040Z,"31 km SE of Wright, Wyoming",mining explosion,2.2,2,0.057,58,reviewed,us,us
2017-10-12T18:26:23.440Z,38.7976667,-122.8105,3.21,2.55,md,51,27,0.01571,0.07,nc,nc72908026,2017-10-13T04:16:03.854Z,"8 km WSW of Cobb, California",earthquake,0.14,0.23,0.216,42,reviewed,nc,nc
2017-10-12T14:46:31.400Z,35.5993,-97.408,4.791,3.3,ml,,19,,0.2,us,us1000aqps,2020-03-20T01:59:06.504Z,"7 km NNE of Lake Aluma, Oklahoma",earthquake,1.2,6,,,reviewed,tul,tul
2017-10-12T07:55:51.300Z,36.4756,-98.7463,7.725,2.5,ml,,44,,0.28,us,us1000aqm9,2018-01-09T02:14:56.040Z,"16 km SE of Waynoka, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul
2017-10-12T05:32:07.660Z,42.5596,-111.4227,8.22,3.1,ml,,42,0.033,0.26,us,us1000aqlh,2018-01-09T02:14:56.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.7,2.9,0.056,42,reviewed,us,us
2017-10-12T01:39:05.300Z,35.6714,-97.4029,6.762,2.8,ml,,20,,0.33,us,us1000aqkl,2018-01-09T02:14:56.040Z,"6 km W of Arcadia, Oklahoma",earthquake,1.1,1.6,,,reviewed,tul,tul
2017-10-11T23:29:06.460Z,37.3475,-98.1347,3.23,3.1,mb_lg,,39,0.119,0.33,us,us1000aqj1,2022-08-07T19:49:43.036Z,"11 km SSE of Spivey, Kansas",earthquake,2.6,6.5,0.051,102,reviewed,us,us
2017-10-11T18:43:42.700Z,35.6717,-97.4008,5.649,2.9,ml,,29,,0.18,us,us1000aqbe,2020-03-20T01:58:26.088Z,"6 km W of Arcadia, Oklahoma",earthquake,1.4,6.7,,,reviewed,tul,tul
2017-10-11T16:55:19.000Z,42.5587,-111.4216,5.84,2.5,ml,,43,0.088,0.34,us,us1000aq8x,2018-01-09T02:14:56.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.6,2,0.045,66,reviewed,us,us
2017-10-11T11:46:26.068Z,38.2544,-118.7112,8.1,2.6,ml,40,36.33,0.162,0.1387,nn,nn00608849,2022-08-07T19:47:16.812Z,"30 km SSW of Hawthorne, Nevada",earthquake,,1.4,0.24,16,reviewed,nn,nn
2017-10-11T10:22:43.600Z,35.9455,-97.3998,6.001,2.8,ml,,24,,0.29,us,us1000aq48,2018-01-09T02:14:55.040Z,"7 km NNE of Guthrie, Oklahoma",earthquake,1.7,7.1,,,reviewed,tul,tul
2017-10-11T07:58:03.517Z,38.8352,-116.7143,12.5,3.3,ml,19,96.26,0.364,0.1203,nn,nn00608840,2018-07-02T18:46:14.580Z,"51 km SE of Kingston, Nevada",earthquake,,2.6,0.32,9,reviewed,nn,nn
2017-10-11T04:36:38.090Z,42.5709,-111.4382,10.89,2.5,ml,,29,0.073,0.72,us,us1000aq29,2018-01-09T02:14:55.040Z,"11 km NNW of Georgetown, Idaho",earthquake,2.4,10.4,0.041,80,reviewed,us,us
2017-10-11T03:01:25.872Z,41.982,-118.5809,11.1,3.5,ml,7,204.63,0.454,0.2261,nn,nn00608832,2022-06-21T05:08:13.499Z,"4 km E of Denio, Nevada",earthquake,,4.6,0.26,4,reviewed,nn,nn
2017-10-11T01:53:54.520Z,42.5621,-111.4245,6.36,2.8,ml,,51,0.03,0.3,us,us1000aq13,2018-01-09T02:14:55.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.9,1.5,0.05,52,reviewed,us,us
2017-10-11T01:25:51.850Z,42.5577,-111.4155,8.39,2.9,ml,,68,0.038,0.51,us,us2000bsvn,2018-01-09T02:14:55.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.1,3.3,0.085,18,reviewed,us,us
2017-10-11T01:24:25.590Z,42.5462,-111.4181,10,4.1,mwr,,44,0.046,0.67,us,us1000aq0r,2018-01-09T02:14:55.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1.1,1.6,0.032,91,reviewed,us,us
2017-10-10T23:35:34.610Z,43.4282,-105.1178,0,3.1,ml,,123,1.046,0.51,us,us1000atpm,2018-01-09T02:14:55.040Z,"46 km SE of Wright, Wyoming",mining explosion,3.1,2,0.074,34,reviewed,us,us
2017-10-10T23:31:45.400Z,37.041,-104.9028,5.93,3.4,mwr,,29,0.125,0.97,us,us1000apye,2018-01-09T02:14:55.040Z,"11 km SSW of Weston, Colorado",earthquake,4.1,7.1,,7,reviewed,us,slm
2017-10-10T21:28:19.060Z,32.9555,-115.5373333,11.57,3.12,ml,49,75,0.05736,0.28,ci,ci38022776,2018-01-09T02:14:54.040Z,"3km SSW of Brawley, CA",earthquake,0.25,0.42,0.159,198,reviewed,ci,ci
2017-10-10T20:25:25.370Z,38.6825,-97.5044,5,2.5,mb_lg,,97,0.813,0.63,us,us1000apti,2022-08-07T19:45:44.287Z,"7 km WSW of Gypsum, Kansas",earthquake,2.1,2,0.12,18,reviewed,us,us
2017-10-10T20:14:58.470Z,43.1134,-110.893,4.31,2.9,ml,,79,0.25,0.42,us,us1000apt4,2022-08-07T19:44:58.683Z,"11 km ESE of Alpine, Wyoming",earthquake,0.8,5.7,0.04,82,reviewed,us,us
