time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-04-02T22:05:14.090Z,33.059,-100.761,5,3,mblg,24,160.5,,1.16,us,usp000hz5j,2022-07-19T11:09:00.209Z,"27 km SW of Jayton, Texas",earthquake,,,,,reviewed,us,us
2011-04-02T18:48:25.630Z,40.6458333,-124.6493333,10.079,2.54,md,28,239,0.427,0.17,nc,nc71546480,2017-01-24T06:47:06.842Z,"33 km WNW of Ferndale, California",earthquake,0.9,1.02,0.222,33,reviewed,nc,nc
2011-04-02T04:37:17.420Z,32.0751667,-116.1123333,9.512,2.64,ml,7,269,0.5242,0.34,ci,ci14961676,2022-07-22T20:20:08.908Z,"53km ENE of Ensenada, B.C., MX",earthquake,2.26,31.61,0.176,73,reviewed,ci,ci
2011-04-01T18:29:28.290Z,32.6183333,-115.7328333,1.918,2.85,ml,25,172,0.03139,0.32,ci,ci14961260,2016-03-10T20:56:17.473Z,"15km WNW of Progreso, B.C., MX",earthquake,1.06,0.84,0.149,81,reviewed,ci,ci
2011-04-01T12:56:28.430Z,43.013,-110.267,5,3.9,mwr,167,16.9,,1.25,us,usp000hz2e,2022-08-09T08:25:31.205Z,"22 km NW of Daniel, Wyoming",earthquake,,,,,reviewed,us,us
2011-04-01T11:21:56.280Z,31.3655,-115.1941667,-0.275,2.88,ml,10,192,0.3953,0.49,ci,ci14961116,2016-03-10T08:24:22.800Z,"94km S of Estacion Coahuila, B.C., MX",earthquake,4.54,5.1,0.201,54,reviewed,ci,ci
2011-04-01T05:07:44.040Z,32.64,-115.7496667,2.749,3.15,ml,33,167,0.02174,0.24,ci,ci36995079,2016-03-10T06:57:27.750Z,"17km WNW of Progreso, B.C., MX",earthquake,0.47,0.48,0.181,95,reviewed,ci,ci
2011-04-01T04:42:31.870Z,38.8391667,-122.7668333,0.189,2.94,md,81,22,0.005405,0.09,nc,nc71545605,2022-07-22T20:16:49.498Z,"4 km WNW of Cobb, California",earthquake,0.1,0.15,0.198,76,reviewed,nc,nc
2011-03-31T23:34:03.700Z,34.3218333,-116.8375,1.256,3.08,ml,94,37,0.09098,0.17,ci,ci14960740,2016-03-10T05:25:58.417Z,"7km N of Big Bear City, CA",earthquake,0.17,0.4,0.134,177,reviewed,ci,ci
2011-03-31T21:50:04.890Z,32.6433333,-115.7418333,4.173,2.55,ml,18,181,0.01434,0.16,ci,ci14960708,2016-03-10T19:05:00.308Z,"16km WNW of Progreso, B.C., MX",earthquake,0.56,0.38,0.13,48,reviewed,ci,ci
2011-03-31T20:22:55.700Z,32.3391667,-115.2281667,10.63,4.35,ml,13,229,0.1032,0.29,ci,ci14960652,2022-08-06T06:15:18.663Z,"4km WSW of Delta, B.C., MX",earthquake,1.95,3.59,0.166,44,reviewed,ci,ci
2011-03-31T18:12:10.730Z,44.001,-105.234,0,2.9,ml,16,114,,1.32,rusms,rusms00004986,2022-06-09T21:13:30.277Z,"30 km SSE of Sleepy Hollow, Wyoming",explosion,,,,,reviewed,us,us
2011-03-31T17:14:13.520Z,43.647,-105.135,0,4,ml,58,51.6,,0.78,rusms,rusms00004985,2022-06-09T21:13:30.267Z,"31 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2011-03-31T15:30:12.060Z,44.62,-114.35,5,2.8,md,48,55.3,,,us,usp000hz08,2014-11-07T01:44:22.990Z,"15 km NW of Challis, Idaho",earthquake,,,,,reviewed,but,but
2011-03-31T15:12:09.390Z,36.6136667,-121.2221667,6.089,2.59,md,66,27,0.04685,0.07,nc,nc71545230,2017-01-24T06:28:09.780Z,"21 km SSE of Tres Pinos, California",earthquake,0.12,0.42,0.156,76,reviewed,nc,nc
2011-03-31T14:00:04.290Z,35.2638333,-92.4156667,4.28,2.6,md,12,77,0.0251,0.09,nm,nm608758,2016-04-08T13:11:14.430Z,"4 km NW of Greenbrier, Arkansas",earthquake,0.6,0.9,0.109,5,reviewed,nm,nm
2011-03-31T11:58:49.630Z,40.4273333,-124.2181667,25.399,3.6,mw,19,165,0.07477,0.11,nc,nc71545165,2022-08-06T06:14:18.646Z,"11 km WSW of Scotia, California",earthquake,0.65,0.68,,3,reviewed,nc,nc
2011-03-31T05:41:30.000Z,35.439,-96.53,1.1,3.2,mwr,42,36.5,,,us,usp000hyz9,2022-08-08T19:16:30.363Z,"7 km SW of Boley, Oklahoma",earthquake,,,,,reviewed,tul,us
2011-03-30T17:37:35.790Z,38.8331667,-122.7581667,-0.371,2.94,md,75,33,0.003604,0.09,nc,nc71544755,2017-01-24T06:19:17.450Z,"3 km WNW of Cobb, California",earthquake,0.11,0.18,0.185,99,reviewed,nc,nc
2011-03-30T12:19:06.760Z,40.417,-107.034,1,2.9,ml,43,30.5,,0.91,us,usp000hyxp,2014-11-07T01:44:22.439Z,"17 km NNW of Oak Creek, Colorado",rock burst,,,,,reviewed,us,us
2011-03-30T11:42:12.500Z,40.3693333,-124.6195,20.609,2.64,md,30,241,0.2604,0.16,nc,nc71544635,2017-01-24T06:17:23.355Z,"37 km SW of Ferndale, California",earthquake,0.56,0.43,0.189,42,reviewed,nc,nc
2011-03-30T08:28:53.330Z,35.2696667,-92.3366667,3.63,2.5,md,10,118,0.03104,0.1,nm,nm608746,2016-04-08T13:09:58.890Z,"6 km NE of Greenbrier, Arkansas",earthquake,0.4,0.3,0.213,5,reviewed,nm,nm
2011-03-30T07:50:31.390Z,35.2696667,-92.3375,3.62,2.5,md,10,118,0.03058,0.12,nm,nm608745,2016-04-08T13:09:52.580Z,"6 km NE of Greenbrier, Arkansas",earthquake,0.4,0.4,0.231,6,reviewed,nm,nm
2011-03-29T19:16:51.550Z,43.575,-105.276,0,3,ml,26,50.8,,1.43,rusms,rusms00004984,2022-06-09T21:13:30.262Z,"26 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2011-03-29T16:49:15.107Z,39.5261,-118.0557,0.4,2.5,ml,7,183.59,0.969,0.1049,nn,nn00331236,2018-06-28T20:52:48.754Z,"58 km ENE of Fallon Station, Nevada",earthquake,,6.9,0,1,reviewed,nn,nn
2011-03-29T16:04:35.590Z,46.569,-76.959,18,3.5,mblg,18,116.6,,,us,usp000hyvq,2022-07-19T10:46:39.734Z,"66 km NE of Deep River, Canada",earthquake,,,,,reviewed,ott,ott
2011-03-29T10:43:24.700Z,33.2248333,-116.7566667,10.018,3.7,ml,91,33,0.03605,0.21,ci,ci14959236,2022-08-06T06:12:58.023Z,"2km SSE of Lake Henshaw, CA",earthquake,0.21,0.56,0.147,204,reviewed,ci,ci
2011-03-28T22:32:38.530Z,32.4075,-115.1758333,9.94,2.95,ml,9,202,0.1099,0.41,ci,ci14959028,2016-03-10T22:36:11.931Z,"6km NNE of Delta, B.C., MX",earthquake,2.8,31.61,0.165,92,reviewed,ci,ci
2011-03-28T22:27:33.610Z,32.383,-115.1678333,9.97,2.66,ml,9,222,0.3872,0.4,ci,ci14959020,2016-03-10T19:04:44.264Z,"4km NE of Delta, B.C., MX",earthquake,2.4,31.61,0.172,62,reviewed,ci,ci
2011-03-28T16:51:14.265Z,37.1545,-117.3865,12.6,2.5,ml,21,73.6,0.159,0.1599,nn,nn00331080,2018-06-28T20:52:47.486Z,"62 km WNW of Beatty, Nevada",earthquake,,1.6,0.13,10,reviewed,nn,nn
2011-03-28T09:12:11.950Z,32.913,-100.816,5,3,mblg,31,55,,1.18,us,usp000hysu,2022-07-19T10:37:20.065Z,"23 km NNE of Snyder, Texas",earthquake,,,,,reviewed,us,us
2011-03-28T07:26:21.910Z,37.022,-80.7771667,3.08,2.5,md,18,101,,0.22,se,se609184,2022-07-19T10:39:15.710Z,"2 km S of Pulaski, Virginia",earthquake,4.3,4.8,0.448,3,reviewed,se,se
2011-03-28T06:10:29.480Z,33.7688333,-116.1378333,1.935,2.78,ml,61,42,0.07507,0.2,ci,ci14958476,2022-07-22T20:02:30.880Z,"9km NE of Indio, CA",earthquake,0.27,0.56,0.171,150,reviewed,ci,ci
2011-03-28T06:03:47.400Z,37.3816667,-118.3046667,8.461,2.57,md,41,177,0.1099,0.08,nc,nc71543480,2018-06-28T20:52:47.863Z,"8 km ENE of Bishop, California",earthquake,0.55,0.73,0.277,36,reviewed,nc,nc
2011-03-28T04:56:12.000Z,33.1873333,-115.6538333,3.613,3.42,ml,64,38,0.01803,0.26,ci,ci14958332,2022-08-06T06:11:56.853Z,"14km WSW of Niland, CA",earthquake,0.29,0.43,0.161,101,reviewed,ci,ci
2011-03-28T04:49:35.120Z,32.3953333,-115.1756667,14.94,2.82,ml,15,209,0.112,0.3,ci,ci14958324,2016-03-10T12:50:09.136Z,"5km NNE of Delta, B.C., MX",earthquake,1.66,31.61,0.127,80,reviewed,ci,ci
2011-03-28T04:32:55.170Z,32.3433333,-115.1756667,14.94,3.96,ml,15,225,0.1332,0.22,ci,ci14958300,2022-08-06T06:10:55.607Z,"2km SE of Delta, B.C., MX",earthquake,1.3,31.61,0.131,185,reviewed,ci,ci
2011-03-28T03:46:56.700Z,32.3948333,-115.1768333,14.94,2.9,ml,15,210,0.1112,0.26,ci,ci14958172,2016-03-10T00:55:13.059Z,"5km NNE of Delta, B.C., MX",earthquake,1.37,31.61,0.158,93,reviewed,ci,ci
2011-03-28T00:25:21.780Z,32.2543333,-115.3653333,14.015,3.26,ml,13,238,0.1724,0.19,ci,ci14958076,2016-03-10T02:23:20.741Z,"19km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.74,1.13,0.183,128,reviewed,ci,ci
2011-03-27T22:49:06.530Z,40.407,-107.096,0,3.5,ml,28,37.7,,1.05,rusms,rusms00004983,2022-06-09T21:13:30.252Z,"16 km SE of Hayden, Colorado",explosion,,,,,reviewed,us,us
2011-03-27T22:33:46.790Z,38.8171667,-122.7885,1.2,2.59,md,64,43,0.007207,0.06,nc,nc71543330,2017-01-24T05:57:17.870Z,"5 km W of Cobb, California",earthquake,0.11,0.17,0.17,50,reviewed,nc,nc
2011-03-27T20:27:43.740Z,32.1835,-115.2316667,9.955,2.65,ml,7,262,0.2434,0.44,ci,ci14957980,2016-03-11T00:06:10.036Z,"8km SW of Alberto Oviedo Mota, B.C., MX",earthquake,4.65,31.61,0.223,11,reviewed,ci,ci
2011-03-27T17:10:28.420Z,32.5491667,-115.7106667,3.418,2.68,ml,15,227,0.1008,0.24,ci,ci14957932,2016-03-10T09:53:18.482Z,"12km WSW of Progreso, B.C., MX",earthquake,1.8,1.14,0.164,91,reviewed,ci,ci
2011-03-27T11:37:11.330Z,45.1306667,-120.9381667,15.772,2.5,md,15,114,0.1524,0.27,uw,uw10826638,2016-07-22T17:39:29.990Z,"12 km ESE of Maupin, Oregon",earthquake,1.009,2.5,0.03,8,reviewed,uw,uw
2011-03-27T06:14:20.070Z,31.8458333,-116.0483333,5.506,2.54,ml,4,305,0.6999,0.33,ci,ci14957740,2016-03-10T11:21:23.562Z,"51km ENE of Maneadero, B.C., MX",earthquake,2.02,31.61,0.11,27,reviewed,ci,ci
2011-03-27T05:53:00.710Z,32.1053333,-115.2643333,9.955,2.73,ml,10,262,0.3151,0.16,ci,ci14957732,2016-03-10T20:55:58.986Z,"16km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.79,31.61,0.172,59,reviewed,ci,ci
2011-03-27T03:26:44.250Z,35.194,-92.1971667,7.36,2.6,md,15,83,0.1218,0.11,nm,nm608735,2022-07-19T10:28:29.190Z,"0 km ESE of Enola, Arkansas",earthquake,0.6,1.4,0.155,6,reviewed,nm,nm
2011-03-27T01:51:27.751Z,37.1593,-117.3838,13.4,3.3,ml,18,60.04,0.164,0.138,nn,nn00330747,2018-06-28T20:52:45.088Z,"62 km WNW of Beatty, Nevada",earthquake,,1.6,0.29,9,reviewed,nn,nn
2011-03-26T20:01:35.020Z,32.2301667,-115.3718333,5.785,3.52,ml,12,274,0.1971,0.24,ci,ci14957620,2022-08-06T06:09:57.223Z,"19km W of Alberto Oviedo Mota, B.C., MX",earthquake,3.56,31.61,0.193,162,reviewed,ci,ci
2011-03-26T18:36:54.010Z,43.77,-105.254,0,3.2,ml,42,28.6,,1.07,rusms,rusms00004982,2022-06-09T21:13:30.242Z,"19 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2011-03-26T12:47:04.900Z,38.8351667,-122.7731667,1.649,2.63,md,68,41,0.005405,0.07,nc,nc71542720,2017-01-24T05:46:33.060Z,"4 km WNW of Cobb, California",earthquake,0.13,0.16,0.173,53,reviewed,nc,nc
2011-03-26T01:08:17.680Z,36.8525,-121.3148333,7.443,2.9,md,85,37,0.03243,0.08,nc,nc71542540,2022-07-22T19:54:53.788Z,"6 km NE of Ridgemark, California",earthquake,0.12,0.27,0.152,155,reviewed,nc,nc
2011-03-25T23:55:10.110Z,36.8523333,-121.3133333,7.163,2.72,md,86,37,0.03243,0.08,nc,nc71542510,2022-07-22T19:53:48.255Z,"6 km NE of Ridgemark, California",earthquake,0.11,0.27,0.13,102,reviewed,nc,nc
2011-03-25T20:30:51.440Z,32.1805,-115.2941667,9.906,2.72,ml,6,287,0.2385,0.2,ci,ci14957268,2016-03-10T03:54:45.632Z,"13km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.6,31.61,0.205,10,reviewed,ci,ci
2011-03-25T17:47:34.000Z,35.43,-96.539,5,2.6,md,5,198.5,,,us,usp000hykc,2014-11-07T01:44:19.796Z,"8 km SW of Boley, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-03-25T17:13:47.130Z,37.5106667,-118.6565,8.496,2.81,ml,38,57,0.05676,0.05,nc,nc71542380,2022-07-22T19:52:44.014Z,"1 km WNW of Swall Meadows, California",earthquake,0.23,0.65,0.154,4,reviewed,nc,nc
2011-03-25T16:31:54.510Z,32.0628333,-115.1971667,9.929,2.75,ml,6,267,0.3672,0.32,ci,ci14957124,2016-03-10T20:55:50.964Z,"18km S of Alberto Oviedo Mota, B.C., MX",earthquake,2.43,31.61,0.125,10,reviewed,ci,ci
2011-03-25T10:35:47.350Z,45.259,-68.383,9.2,2.7,mblg,14,103.4,,,us,usp000hyjh,2022-07-19T10:19:31.016Z,"6 km NNE of Burlington, Maine",earthquake,,,,,reviewed,wes,ott
2011-03-25T03:18:38.798Z,39.026,-118.8242,17.5,2.5,ml,11,170.55,0.326,0.1713,nn,nn00330419,2018-06-28T20:52:40.162Z,"8 km N of Schurz, Nevada",earthquake,,1.8,0.16,2,reviewed,nn,nn
2011-03-24T21:45:23.130Z,40.0273333,-120.071,0.484,3.22,ml,26,163,0.1874,0.14,nc,nc71542080,2018-06-28T20:52:35.620Z,"2 km E of Doyle, California",earthquake,0.64,2.01,0.244,21,reviewed,nc,nc
2011-03-24T21:20:40.010Z,40.0388333,-120.0621667,3.794,3.49,mw,37,203,0.1892,0.15,nc,nc71542065,2022-08-06T06:08:06.776Z,"3 km ENE of Doyle, California",earthquake,0.47,0.73,,3,reviewed,nc,nc
2011-03-24T19:06:17.920Z,24.993,-109.682,27.9,4.6,mb,29,114.2,,0.9,us,usp000hygp,2014-11-07T01:44:19.293Z,"92 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,,16.6,,10,reviewed,us,us
2011-03-24T17:25:32.730Z,25.295,-110.065,10,4.8,mb,75,70.4,,1.25,us,usp000hygc,2014-11-07T01:44:19.263Z,"91 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,52,reviewed,us,us
2011-03-24T09:05:50.550Z,32.197,-115.2511667,5.945,2.66,ml,9,251,0.2265,0.23,ci,ci14956420,2016-03-10T00:54:57.839Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.99,22.65,0.114,11,reviewed,ci,ci
2011-03-24T07:38:59.600Z,35.2453333,-92.3678333,3.84,2.8,md,14,71,0.02654,0.21,nm,nm608728,2022-07-19T10:06:19.833Z,"2 km NE of Greenbrier, Arkansas",earthquake,0.4,0.5,0.211,6,reviewed,nm,nm
2011-03-24T05:44:32.260Z,36.5853333,-121.1803333,3.157,2.76,md,92,31,0.01351,0.07,nc,nc71541805,2022-07-22T19:46:03.684Z,"22 km NE of Soledad, California",earthquake,0.1,0.26,0.223,131,reviewed,nc,nc
2011-03-24T04:58:07.330Z,37.4568333,-118.7515,3.738,2.5,md,37,62,0.03874,0.07,nc,nc71541795,2017-01-24T05:26:47.780Z,"11 km WSW of Swall Meadows, California",earthquake,0.24,0.47,0.234,34,reviewed,nc,nc
2011-03-24T04:14:03.100Z,26.87,-112.224,15,4,md,5,210.6,,,us,usp000hyex,2014-11-07T01:44:18.960Z,"24 km W of Mulegé, Mexico",earthquake,,,,,reviewed,unm,unm
2011-03-24T02:04:35.110Z,27.134,-111.979,10,4.1,mb,18,177.1,,1.3,us,usp000hyek,2014-11-07T01:44:18.915Z,"26 km N of Mulegé, Mexico",earthquake,,,,2,reviewed,us,us
2011-03-23T19:55:33.000Z,34.666,-97.446,5,2.5,mblg,6,183,,,us,usp000hye2,2014-11-07T01:44:18.823Z,"6 km NW of Elmore City, Oklahoma",earthquake,,,,,reviewed,tul,us
2011-03-23T13:49:27.950Z,33.6505,-116.7683333,13.748,2.79,ml,73,22,0.06938,0.24,ci,ci10913493,2022-07-22T19:40:38.492Z,"11km SSW of Idyllwild, CA",earthquake,0.22,0.31,0.162,160,reviewed,ci,ci
2011-03-23T10:52:11.450Z,40.2848333,-124.4848333,20.32,2.54,md,14,278,0.1396,0.24,nc,nc71541515,2017-01-24T05:22:05.860Z,"37 km SSW of Ferndale, California",earthquake,1.23,0.64,0.134,18,reviewed,nc,nc
2011-03-23T01:18:32.775Z,37.1515,-117.3861,13,2.5,ml,16,104.33,0.155,0.1036,nn,nn00330101,2022-07-19T10:12:07.627Z,"61 km WNW of Beatty, Nevada",earthquake,,1.6,0.3,7,reviewed,nn,nn
2011-03-23T00:41:16.000Z,35.571,-97.073,3.2,2.8,md,8,108.1,,,us,usp000hybg,2014-11-07T01:44:18.389Z,"12 km NE of Harrah, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-03-23T00:39:05.502Z,39.0271,-118.8233,8.9,2.7,ml,16,169.66,0.327,0.1557,nn,nn00330096,2022-07-22T19:39:23.803Z,"8 km N of Schurz, Nevada",earthquake,,2.1,0.25,6,reviewed,nn,nn
2011-03-22T22:02:19.090Z,35.2463333,-92.3768333,5.6,2.5,md,9,126,0.01943,0.08,nm,nm608722,2022-07-19T09:50:13.638Z,"1 km NE of Greenbrier, Arkansas",earthquake,0.9,0.7,0.069,4,reviewed,nm,nm
2011-03-22T21:24:20.620Z,32.6786667,-115.7166667,7.283,2.96,ml,46,70,0.03038,0.23,ci,ci10912917,2016-03-10T09:53:01.996Z,"17km NW of Progreso, B.C., MX",earthquake,0.44,1,0.163,85,reviewed,ci,ci
2011-03-22T20:15:44.730Z,36.1883333,-114.4825,-1.572,2.51,ml,5,268,0.6292,0.73,ci,ci36993919,2016-03-14T20:17:54.307Z,"39km NE of Boulder City, NV",earthquake,11.01,20.41,0.113,13,reviewed,ci,ci
2011-03-22T19:56:05.330Z,35.2496667,-92.4026667,5.54,3.3,mlg,17,69,0.007763,0.16,nm,nm608717,2022-07-19T09:47:21.469Z,"2 km NW of Greenbrier, Arkansas",earthquake,0.9,0.5,0.688,4,reviewed,nm,nm
2011-03-22T17:50:31.570Z,35.2503333,-92.3836667,5.25,2.5,md,8,96,,0.18,nm,nm608713,2022-07-19T09:45:41.811Z,"1 km NNE of Greenbrier, Arkansas",earthquake,0.7,0.4,0.124,4,reviewed,nm,nm
2011-03-22T06:26:10.960Z,33.9853333,-118.8131667,1.426,3.28,ml,50,81,,0.45,ci,ci10912365,2022-08-06T06:07:05.097Z,"2km S of Malibu, CA",earthquake,0.59,1.09,0.153,180,reviewed,ci,ci
2011-03-22T05:49:55.520Z,46.849,-121.7398333,-2.777,2.5,md,4,133,0.01417,0.81,uw,uw10824308,2016-07-22T17:39:06.000Z,"24 km ENE of Ashford, Washington",earthquake,0.294,0.91,0.05,3,reviewed,uw,uw
2011-03-22T00:44:45.950Z,33.7696667,-116.1371667,2.702,2.5,ml,58,42,0.07528,0.18,ci,ci10912221,2016-03-10T00:54:38.443Z,"9km NE of Indio, CA",earthquake,0.24,0.56,0.161,95,reviewed,ci,ci
2011-03-21T22:02:02.280Z,34.8266667,-79.8303333,8.32,2.9,md,18,177,,0.34,se,se609181,2022-07-19T09:37:37.247Z,"9 km S of Cordova, North Carolina",earthquake,3.9,2.8,0.369,2,reviewed,se,se
2011-03-21T20:42:26.860Z,39.1216667,-123.4178333,4.546,3.47,mw,91,178,0.1234,0.17,nc,nc71546011,2022-08-06T06:06:03.475Z,"6 km NNE of Philo, California",earthquake,0.26,0.47,,4,reviewed,nc,nc
2011-03-21T19:05:55.630Z,43.804,-105.205,0,3.1,ml,26,51.8,,1.26,rusms,rusms00004981,2022-06-09T21:13:30.234Z,"23 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2011-03-21T17:51:08.339Z,39.8814,-117.0969,6,2.8,ml,5,243.27,1.736,0.0087,nn,nn00346996,2018-06-28T20:52:30.150Z,"43 km N of Austin, Nevada",earthquake,,17.1,0.14,3,reviewed,nn,nn
2011-03-21T13:37:24.130Z,41.7206667,-123.683,43.457,2.83,md,17,103,0.182,0.27,nc,nc71545901,2017-01-24T05:06:44.490Z,"Northern California",earthquake,0.84,0.7,0.14,31,reviewed,nc,nc
2011-03-21T04:54:35.690Z,35.1713333,-118.1973333,7.009,2.67,ml,40,25,0.1494,0.13,ci,ci10911637,2016-03-10T08:23:39.659Z,"13km N of Mojave, CA",earthquake,0.26,2.67,0.197,107,reviewed,ci,ci
2011-03-21T04:33:17.380Z,35.2278333,-92.3886667,6.13,2.6,md,13,75,0.01708,0.08,nm,nm608706,2016-04-08T13:05:47.180Z,"0 km S of Greenbrier, Arkansas",earthquake,1,0.7,0.183,5,reviewed,nm,nm
2011-03-20T22:08:33.480Z,38.836,-122.7558333,0.232,3.21,ml,75,42,0.003604,0.09,nc,nc71545631,2022-08-06T06:05:04.913Z,"3 km WNW of Cobb, California",earthquake,0.1,0.15,0.225,45,reviewed,nc,nc
2011-03-20T17:56:25.700Z,44.142,-105.348,0,2.8,ml,13,119.5,,2.6,rusms,rusms00004980,2022-06-09T21:13:30.228Z,"12 km SSE of Sleepy Hollow, Wyoming",explosion,,,,,reviewed,us,us
2011-03-20T08:17:01.480Z,38.7866667,-122.772,-0.121,3.49,ml,76,32,0.01441,0.09,nc,nc71545401,2022-08-06T06:04:06.863Z,"5 km SW of Cobb, California",earthquake,0.11,0.18,0.214,50,reviewed,nc,nc
2011-03-20T02:46:02.960Z,35.2641667,-92.3443333,5.75,2.8,mlg,14,68,0.03196,0.14,nm,nm608698,2022-07-19T09:23:19.222Z,"5 km NE of Greenbrier, Arkansas",earthquake,0.7,0.4,0.247,5,reviewed,nm,nm
2011-03-19T23:54:11.000Z,27.89,-111.95,14,4.2,md,57,106.6,,,us,usp000hxzg,2014-11-07T01:44:14.972Z,"68 km NNE of Santa Rosalía, Mexico",earthquake,,,,,reviewed,unm,unm
2011-03-19T23:40:38.040Z,27.898,-111.842,10,4.1,md,5,175.4,,0.49,us,usp000hxze,2014-11-07T01:44:14.969Z,"74 km NE of Santa Rosalía, Mexico",earthquake,,,,,reviewed,us,unm
2011-03-19T23:34:01.210Z,32.978,-100.766,5,3,mblg,13,94.2,,0.85,us,usp000hxzc,2014-11-07T01:44:14.949Z,"31 km WNW of Rotan, Texas",earthquake,,,,,reviewed,us,us
2011-03-19T23:30:49.370Z,27.739,-111.762,10,4.1,mb,31,150.1,,1.34,us,usp000hxza,2014-11-07T01:44:14.944Z,"66 km NE of Santa Rosalía, Mexico",earthquake,,,,12,reviewed,us,us
2011-03-19T15:00:56.410Z,34.8353333,-86.378,9.69,2.5,md,16,85,0.5275,0.23,se,se609179,2022-07-19T09:15:51.533Z,"9 km SSE of New Market, Alabama",earthquake,1.4,2.4,0.122,3,reviewed,se,se
2011-03-19T09:18:12.030Z,32.5803333,-115.7486667,1.998,2.76,ml,24,211,0.07133,0.22,ci,ci10911013,2016-03-10T15:54:21.614Z,"15km W of Progreso, B.C., MX",earthquake,0.58,0.71,0.173,94,reviewed,ci,ci
2011-03-19T07:09:46.480Z,38.794,-122.7573333,2.365,2.94,md,81,27,0.007207,0.07,nc,nc71545056,2022-07-22T19:23:18.685Z,"4 km SW of Cobb, California",earthquake,0.11,0.19,0.198,96,reviewed,nc,nc
2011-03-19T01:31:14.670Z,32.1175,-115.2335,9.939,2.96,ml,10,261,0.3072,0.36,ci,ci10910661,2022-07-22T19:19:52.533Z,"14km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.15,31.61,0.227,86,reviewed,ci,ci
2011-03-18T21:19:03.210Z,32.189,-115.3248333,9.921,2.62,ml,7,253,0.2304,0.28,ci,ci10910613,2016-03-10T00:54:19.838Z,"15km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.43,31.61,0.225,10,reviewed,ci,ci
2011-03-18T21:00:46.100Z,45.967,-106.697,0,2.7,ml,11,100.1,,1.26,rusms,rusms00004979,2022-06-09T21:13:30.224Z,"10 km NNW of Colstrip, Montana",explosion,,,,,reviewed,us,us
2011-03-18T20:52:56.660Z,35.3233333,-92.3105,4.79,2.5,md,10,125,0.03762,0.14,nm,nm608696,2022-07-19T09:11:03.089Z,"2 km E of Guy, Arkansas",earthquake,0.7,1.2,0.075,5,reviewed,nm,nm
2011-03-18T19:54:45.640Z,34.837,-112.093,5,3.8,ml,88,22.5,,1.14,us,usp000hxud,2022-08-09T08:24:37.160Z,"7 km NNW of Clarkdale, Arizona",earthquake,,,,,reviewed,us,us
2011-03-18T18:08:05.900Z,43.639,-105.185,0,3.1,ml,19,125.5,,1.6,rusms,rusms00004978,2022-06-09T21:13:30.219Z,"27 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2011-03-18T04:34:49.980Z,47.2876667,-122.7066667,32.066,2.9,md,72,51,,0.22,uw,uw10822798,2022-07-19T09:08:14.481Z,"4 km ENE of Home, Washington",earthquake,0.141,0.15,0.03,17,reviewed,uw,uw
2011-03-18T03:37:58.460Z,38.8105,-122.4651667,5.831,2.65,md,85,47,0.01441,0.27,nc,nc71544666,2022-07-22T19:16:28.574Z,"8 km E of Hidden Valley Lake, California",earthquake,0.22,0.5,0.307,72,reviewed,nc,nc
2011-03-18T03:17:42.890Z,32.1753333,-115.2238333,15.065,3.28,ml,13,248,0.253,0.23,ci,ci10910205,2016-03-10T09:52:38.241Z,"8km SW of Alberto Oviedo Mota, B.C., MX",earthquake,2.64,2.35,0.176,97,reviewed,ci,ci
2011-03-18T01:44:12.360Z,25.399,-109.687,10,4.5,mb,122,64.4,,1.38,us,usp000hxrt,2014-11-07T01:44:13.025Z,"54 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,71,reviewed,us,us
2011-03-17T23:48:00.817Z,39.0344,-118.8153,9.1,2.7,ml,15,170.72,0.334,0.1012,nn,nn00329608,2018-06-28T20:52:24.692Z,"9 km N of Schurz, Nevada",earthquake,,2.8,0.29,4,reviewed,nn,nn
2011-03-17T18:10:02.340Z,40.654,-124.5965,24.659,2.7,md,41,233,0.409,0.18,nc,nc71544441,2017-01-24T04:40:45.350Z,"29 km WNW of Ferndale, California",earthquake,0.78,7.57,0.182,47,reviewed,nc,nc
2011-03-17T17:59:47.230Z,35.2416667,-92.3991667,4.98,3,md,16,70,0.0008777,0.12,nm,nm608694,2022-07-19T09:05:16.434Z,"1 km NW of Greenbrier, Arkansas",earthquake,1,0.6,0.158,6,reviewed,nm,nm
